Devices
1000
,,DelSys EMG - Voltage,,,Delsys ACC - Acceleration,,
Frame,Sub Frame,Right TA,Right GL,Right GM,1,2
,,V,V,V,mm/s²,mm/s²
3452,3,0.0182821,0.0357214,-0.0162983,411.644,20019.4
3452,4,0.0128652,0.0363317,-0.0220203,-445.324,20016.4
3453,0,0.0183965,0.0390783,-0.0211811,-130.978,19899.6
3453,1,0.00943199,0.0337759,-0.0178623,123.493,19752.9
3453,2,0.00428215,0.0311437,-0.0158405,127.235,19663.1
3453,3,0.00981346,0.0342718,-0.0183201,-41.1644,19570.3
3453,4,0.0101568,0.0397649,-0.0190067,-681.084,19504.4
3454,0,0.0120641,0.0370184,-0.0204182,-336.8,19318.8
3454,1,0.000734482,0.0357595,-0.0168324,202.08,19142.2
3454,2,0.0139715,0.0321355,-0.0183201,-7.48444,19040.4
3454,3,0.013056,0.0345388,-0.0198078,-130.978,18920.7
3454,4,0.00813499,0.0424734,-0.0253391,-999.172,18836.8
3455,0,0.0117208,0.0373235,-0.0218678,-123.493,18672.2
3455,1,0.0182058,0.0326315,-0.0171375,284.409,18507.5
3455,2,0.0143911,0.0321737,-0.0206089,-14.9689,18429.7
3455,3,0.0174047,0.0351492,-0.0204563,-475.262,18330.9
3455,4,0.0209524,0.0396886,-0.0312519,-1231.19,18324.9
3456,0,0.0128652,0.0367513,-0.0189304,7.48444,18187.2
3456,1,0.0162222,0.0317922,-0.0151157,366.737,18055.5
3456,2,0.0121404,0.0339666,-0.0190449,-89.8132,18010.5
3456,3,0.0110723,0.0359502,-0.0210667,-187.111,17962.6
3456,4,0.00123039,0.0342718,-0.0277805,-1261.13,17905.8
3457,0,0.000543747,0.0352255,-0.0201511,-116.009,17753.1
3457,1,0.020342,0.0271764,-0.0147343,430.355,17588.4
3457,2,0.006838,0.0331655,-0.0199223,-138.462,17498.6
3457,3,0.00561729,0.036675,-0.0226688,-314.346,17369.9
3457,4,0.0139333,0.0352636,-0.0226688,-1227.45,17331
3458,0,0.00481621,0.0322881,-0.0209522,-59.8755,17058.5
3458,1,0.0125982,0.0240865,-0.0141621,415.386,16881.9
3458,2,0.0263311,0.0337377,-0.0172138,22.4533,16732.2
3458,3,0.0142004,0.0357595,-0.0217533,-430.355,16576.5
3458,4,0.00962273,0.0346914,-0.0191212,-800.835,16429.8
3459,0,0.0163747,0.0326315,-0.0182819,-149.689,16190.3
3459,1,0.0251485,0.0249639,-0.0145054,493.973,16001.7
3459,2,0.0271703,0.0338522,-0.0182056,-29.9377,15891
3459,3,0.00897423,0.0388113,-0.0222111,-385.448,15831.1
3459,4,0.0188543,0.0342336,-0.0191593,-512.684,15669.4
3460,0,0.0192739,0.0324026,-0.017252,-86.071,15504.8
3460,1,0.0048925,0.0280157,-0.0132847,430.355,15382
3460,2,0.00550285,0.0339666,-0.0195789,-33.68,15334.1
3460,3,0.000925217,0.0382772,-0.0219059,-127.235,15355.1
3460,4,0.000963364,0.0356451,-0.017519,-205.822,15202.4
3461,0,0.0128271,0.0314489,-0.0166798,-134.72,15085.6
3461,1,0.01462,0.0302282,-0.0147724,550.106,15022.8
3461,2,-0.00678047,0.0343481,-0.0198078,-33.68,14980.8
3461,3,-0.0201701,0.0400701,-0.0220203,-456.551,14959.9
3461,4,-0.00163063,0.0342718,-0.0183582,-860.71,14864.1
3462,0,0.00916496,0.0314489,-0.0099659,97.2977,14768.3
3462,1,8.59834e-05,0.0353399,-0.0170231,464.035,14690.5
3462,2,-0.0013636,0.0345388,-0.0236225,-67.3599,14660.5
3462,3,0.00176445,0.0394216,-0.0210285,-385.448,14582.7
3462,4,0.0010778,0.0349203,-0.0181293,-18.7111,14498.8
3463,0,0.00813499,0.0309148,-0.0122166,-101.04,14373.1
3463,1,0.0145437,0.0358358,-0.0158787,531.395,14328.2
3463,2,0.000200424,0.0368658,-0.021677,-26.1955,14301.3
3463,3,-0.00441536,0.0385442,-0.0214481,-407.902,14271.3
3463,4,0.0156881,0.0336233,-0.0179768,104.782,14196.5
3464,0,0.0132085,0.0312582,-0.0167561,752.186,14136.6
3464,1,-0.00372871,0.0352255,-0.0180531,314.346,14136.6
3464,2,-0.00922188,0.0452963,-0.0218296,-168.4,14193.5
3464,3,-0.013418,0.0380483,-0.0210667,-336.8,14163.5
3464,4,-0.0116633,0.0344244,-0.017519,74.8444,14157.6
3465,0,-0.0193308,0.0320593,-0.0197315,1122.67,14028.8
3465,1,-0.0185297,0.035378,-0.0170612,254.471,14187.5
3465,2,-0.0220774,0.0410238,-0.0338078,-318.089,14241.4
3465,3,-0.0208567,0.0375143,-0.0197315,-280.666,14190.5
3465,4,-0.00815376,0.0317159,-0.0171375,7.48444,14178.5
3466,0,-0.00117287,0.0330892,-0.0174809,482.746,14061.8
3466,1,-0.0165461,0.0348058,-0.0204563,374.222,14157.6
3466,2,-0.012121,0.0394979,-0.0324345,-486.488,14157.6
3466,3,-0.00197395,0.0359121,-0.0202656,-172.142,14094.7
3466,4,-0.00411018,0.0327078,-0.0146198,86.071,14025.8
3467,0,-0.0095652,0.0327459,-0.0177479,-56.1333,14010.9
3467,1,-0.0126933,0.0359884,-0.0200748,-153.431,14016.9
3467,2,-0.0112055,0.0367132,-0.0296879,-1032.85,14049.8
3467,3,-0.0137614,0.03328,-0.021143,-187.111,13989.9
3467,4,-0.0112818,0.0300756,-0.0158405,303.12,13948
3468,0,-0.00514015,0.0335851,-0.0191975,-205.822,14010.9
3468,1,-0.022497,0.0356451,-0.0219059,-18.7111,14043.8
3468,2,-0.0252436,0.035111,-0.0218678,-1350.94,14058.8
3468,3,-0.010023,0.0350347,-0.0189304,-134.72,14025.8
3468,4,-0.00765785,0.0270239,-0.0140095,374.222,13998.9
3469,0,-0.0207423,0.0319448,-0.0194645,-168.4,14049.8
3469,1,-0.019369,0.0369802,-0.0228596,-318.089,14058.8
3469,2,-0.0268076,0.0343481,-0.0212574,-1152.6,14112.7
3469,3,-0.0337885,0.0327078,-0.0175571,-89.8132,14025.8
3469,4,-0.0179575,0.0237814,-0.0118351,288.151,13998.9
3470,0,-0.0140665,0.0338903,-0.0189686,26.1955,14004.9
3470,1,-0.0177668,0.0371328,-0.0228214,-396.675,14046.8
3470,2,-0.0308894,0.0344625,-0.0198078,-407.902,13980.9
3470,3,-0.0151347,0.0334325,-0.018816,-168.4,13882.1
3470,4,-0.0153254,0.0266805,-0.0118351,883.163,13831.2
3471,0,-0.0316523,0.0350729,-0.0162983,-119.751,13852.2
3471,1,-0.027952,0.0384679,-0.0244999,-426.613,13936
3471,2,-0.01029,0.0356832,-0.0174809,-280.666,13801.3
3471,3,-0.0145625,0.0320974,-0.0160313,-33.68,13774.4
3471,4,-0.00681862,0.0308767,-0.0148106,456.551,13771.4
3472,0,0.00348106,0.0341573,-0.0207996,-7.48444,13837.2
3472,1,-0.0222681,0.040299,-0.0230122,-381.706,13909.1
3472,2,-0.00800117,0.0346532,-0.0199604,-48.6488,13909.1
3472,3,-0.00308022,0.0303426,-0.0125599,52.3911,13885.1
3472,4,-0.00571236,0.0329748,-0.0196552,422.871,13909.1
3473,0,-0.0155543,0.0344625,-0.019846,14.9689,13960
3473,1,-0.0352381,0.0391546,-0.0210285,-464.035,13995.9
3473,2,-0.0197504,0.0346151,-0.0191975,-11.2267,13998.9
3473,3,-0.0310801,0.0314108,-0.0108814,576.302,13936
3473,4,-0.0431345,0.0349584,-0.0159931,411.644,13969
3474,0,-0.0382517,0.0350729,-0.0275898,-71.1021,13992.9
3474,1,-0.0436686,0.0393453,-0.0181293,-434.097,13939
3474,2,-0.0351237,0.0337377,-0.0186634,-29.9377,13903.1
3474,3,-0.0150584,0.0313726,-0.0127506,939.297,13888.1
3474,4,-0.0270365,0.0354925,-0.0171757,269.44,13849.2
3475,0,-0.0342463,0.0379339,-0.0216389,-314.346,13873.2
3475,1,-0.0265025,0.0383916,-0.021944,-591.27,13852.2
3475,2,-0.0218867,0.0323263,-0.0168705,86.071,13825.2
3475,3,-0.0147913,0.0298849,-0.0170612,755.928,13702.5
3475,4,-0.0259684,0.0346151,-0.0198841,22.4533,13882.1
3476,0,-0.0169657,0.0414053,-0.0227451,-265.697,13942
3476,1,-0.00868782,0.0372091,-0.0209904,-538.879,13948
3476,2,-0.0118922,0.0338522,-0.0186253,187.111,13977.9
3476,3,0.00374809,0.0321355,-0.0203037,565.075,13951
3476,4,0.00267998,0.0354543,-0.0190067,112.267,14070.7
3477,0,-0.0101756,0.0427786,-0.0285435,-475.262,14172.5
3477,1,-0.00224098,0.0364843,-0.0187016,-209.564,14166.5
3477,2,0.00641838,0.0328603,-0.0162983,116.009,14127.6
3477,3,-0.00502571,0.0324407,-0.0203037,48.6488,14115.6
3477,4,-0.0134562,0.0359121,-0.0200748,63.6177,14172.5
3478,0,-0.0173853,0.0388494,-0.0312901,-647.404,14193.5
3478,1,-0.000295486,0.036141,-0.0188541,-232.018,14118.6
3478,2,0.0011541,0.0296178,-0.0148869,239.502,14028.8
3478,3,0.00588432,0.0328603,-0.02038,-22.4533,13986.9
3478,4,0.0139333,0.0356451,-0.0216389,-11.2267,13966
3479,0,0.00416771,0.0364843,-0.0300312,-1103.95,13957
3479,1,0.005541,0.0340429,-0.020113,-202.08,13831.2
3479,2,0.0267126,0.0303808,-0.0142384,168.4,13702.5
3479,3,0.0164892,0.0296941,-0.0207615,-134.72,13681.5
3479,4,0.00557915,0.0343862,-0.0220203,-273.182,13558.8
3480,0,0.0156499,0.0335088,-0.0269032,-1321,13543.8
3480,1,0.0142004,0.0339666,-0.0192738,-37.4222,13382.2
3480,2,0.012293,0.0264135,-0.0179386,280.666,13217.5
3480,3,0.0113393,0.0334325,-0.0157261,-18.7111,13169.6
3480,4,0.0110723,0.0368658,-0.0225925,-377.964,13067.8
3481,0,0.0114919,0.0333944,-0.0204563,-1238.67,12957.1
3481,1,0.00710503,0.0357977,-0.0191975,-89.8132,12759.5
3481,2,0.0177862,0.0227514,-0.0130558,445.324,12588.8
3481,3,0.0145818,0.0347677,-0.0193501,18.7111,12457.1
3481,4,0.000429306,0.0381628,-0.0244617,-310.604,12373.3
3482,0,0.0132467,0.0342336,-0.0180912,183.369,12148.7
3482,1,0.0175954,0.0332418,-0.0183201,-187.111,11915.2
3482,2,0.00336662,0.0269476,-0.0147724,486.488,11699.7
3482,3,0.0111868,0.0336233,-0.019846,-33.68,11538
3482,4,0.00882164,0.037438,-0.0216007,-422.871,11472.1
3483,0,0.0109579,0.035378,-0.0193119,-33.68,11190.7
3483,1,0.0208761,0.0319067,-0.014658,-41.1644,10975.2
3483,2,0.0215246,0.0323263,-0.015192,490.231,10768.6
3483,3,0.0251867,0.034577,-0.0199604,119.751,10663.8
3483,4,0.00901238,0.0388113,-0.0206852,-572.559,10556
3484,0,0.0220968,0.0336614,-0.0188541,-52.3911,10340.5
3484,1,0.0324346,0.0311437,-0.0109959,269.44,10208.8
3484,2,0.0145437,0.0353017,-0.0151539,415.386,10113
3484,3,0.00603691,0.0316778,-0.0217152,7.48444,10059.1
3484,4,0.00763908,0.0393453,-0.0215244,-508.942,9981.24
3485,0,0.0156118,0.0356832,-0.0180912,112.267,9906.4
3485,1,0.0155737,0.0311056,-0.0137806,434.097,9774.67
3485,2,0.0240804,0.035378,-0.0174809,400.417,9741.74
3485,3,0.0162984,0.0365987,-0.0226688,-22.4533,9747.73
3485,4,0.00641838,0.0383916,-0.0205326,-389.191,9657.92
3486,0,0.00996605,0.0348821,-0.0205708,18.7111,9571.1
3486,1,0.0110342,0.0310293,-0.0158405,800.835,9430.39
3486,2,0.0101949,0.0360647,-0.0179768,385.448,9445.36
3486,3,-0.00887856,0.0410619,-0.0239658,-269.44,9403.45
3486,4,0.00699059,0.0379339,-0.0200748,175.884,9277.71
3487,0,0.00767723,0.0341573,-0.0169468,-37.4222,9160.95
3487,1,0.00573174,0.0321737,-0.0190067,617.466,8903.49
3487,2,0.0142004,0.0353399,-0.0180531,56.1333,8933.42
3487,3,0.0122167,0.0414434,-0.0274754,-321.831,8873.55
3487,4,0.0103094,0.0373617,-0.0183964,-725.99,8693.92
3488,0,0.0233175,0.0325552,-0.0179005,116.009,8538.24
3488,1,0.033579,0.0325933,-0.018549,366.737,8319.7
3488,2,0.0115682,0.0353017,-0.0210285,112.267,8298.74
3488,3,0.01256,0.0388113,-0.0316715,-430.355,8199.95
3488,4,0.0173666,0.0339285,-0.0195789,-239.502,8041.28
3489,0,0.0223257,0.0319067,-0.0149632,7.48444,7885.6
3489,1,0.0106145,0.0330129,-0.0189304,26.1955,7789.8
3489,2,0.00454918,0.0359502,-0.0216389,52.3911,7747.89
3489,3,0.0148489,0.0353017,-0.0290775,-789.608,7705.98
3489,4,0.0121786,0.0338522,-0.0196552,-130.978,7541.32
3490,0,0.0121786,0.0279394,-0.0135136,179.626,7478.45
3490,1,0.0145437,0.0351492,-0.0186253,-44.9066,7436.54
3490,2,0.00267998,0.0368276,-0.0225163,-56.1333,7385.64
3490,3,-0.00269875,0.0336233,-0.0238132,-1279.84,7382.65
3490,4,0.0124075,0.0346914,-0.0193119,-179.626,7250.92
3491,0,0.00939384,0.0221029,-0.012064,497.715,7158.11
3491,1,-0.00361427,0.0331655,-0.02141,-48.6488,7107.22
3491,2,-0.0057505,0.0369421,-0.0225925,-149.689,7038.36
3491,3,0.00500694,0.0338522,-0.018816,-1350.94,7017.41
3491,4,0.0100423,0.0330511,-0.0165272,-67.3599,6861.73
3492,0,-0.00113472,0.0248495,-0.0135517,445.324,6685.1
3492,1,0.00752464,0.03328,-0.0202656,-29.9377,6613.25
3492,2,0.00767723,0.0373617,-0.024004,-340.542,6526.43
3492,3,0.00416771,0.0349203,-0.0148869,-767.155,6457.57
3492,4,0.0113393,0.0309148,-0.0185108,-138.462,6268.96
3493,0,0.0135519,0.0260702,-0.0153065,464.035,6185.14
3493,1,0.00355736,0.0369039,-0.0201893,52.3911,6158.19
3493,2,0.00130669,0.0384298,-0.0222111,-508.942,6200.11
3493,3,0.0206091,0.0349584,-0.019846,-250.729,6071.37
3493,4,0.00378624,0.0313726,-0.0151157,78.5866,6008.51
3494,0,-2.84575e-05,0.0328222,-0.0130939,411.644,5909.71
3494,1,0.00947014,0.0340047,-0.0189304,74.8444,5960.6
3494,2,0.00397697,0.0345007,-0.0228977,-475.262,5996.53
3494,3,0.00458733,0.0343481,-0.0182056,-86.071,5924.68
3494,4,0.00325218,0.0309148,-0.0105381,93.5555,5888.75
3495,0,0.00451103,0.0347295,-0.0158024,501.457,5885.76
3495,1,-0.00815376,0.0353399,-0.0209141,205.822,5933.66
3495,2,-0.0193308,0.0389639,-0.0203037,-437.84,5927.67
3495,3,0.00370995,0.0329366,-0.0186634,-239.502,5921.69
3495,4,0.0080587,0.0308004,-0.0114536,366.737,5855.82
3496,0,0.00550285,0.0349584,-0.0165272,426.613,5849.83
3496,1,0.0188161,0.0365224,-0.0208378,-44.9066,5873.79
3496,2,0.0145055,0.0384298,-0.021677,-396.675,5834.87
3496,3,0.0104238,0.0348821,-0.0181293,67.3599,5807.92
3496,4,0.0182821,0.0308767,-0.0164509,886.906,5664.22
3497,0,0.0184728,0.035111,-0.0210667,696.053,5700.15
3497,1,0.0113393,0.0413671,-0.0228596,-217.049,5742.06
3497,2,0.00790611,0.0369039,-0.021944,-273.182,5664.22
3497,3,0.0165273,0.034081,-0.0160694,-190.853,5646.26
3497,4,0.0191595,0.0323263,-0.0179768,883.163,5472.62
3498,0,0.00214592,0.036675,-0.019083,269.44,5571.41
3498,1,0.00546471,0.041863,-0.028162,-243.244,5634.28
3498,2,0.0138952,0.0372854,-0.0166798,-299.377,5580.4
3498,3,0.00958458,0.032517,-0.0205326,18.7111,5550.46
3498,4,0.0298788,0.0322118,-0.0196171,497.715,5508.54
3499,0,0.0352956,0.0336233,-0.0195789,-404.16,5580.4
3499,1,0.0187399,0.0378194,-0.0321674,-456.551,5664.22
3499,2,0.0263311,0.036408,-0.0199223,-205.822,5634.28
3499,3,0.0366689,0.0308385,-0.0156498,127.235,5649.25
3499,4,0.0467016,0.0333562,-0.0195026,-89.8132,5682.18
3500,0,0.0288869,0.0361028,-0.0197315,22.4533,5801.93
3500,1,0.0284673,0.0356451,-0.0307941,-733.475,5942.64
3500,2,0.0353338,0.0344244,-0.0200367,-250.729,5918.69
3500,3,0.0292303,0.030953,-0.0154591,198.338,5957.61
3500,4,0.0209905,0.0330129,-0.0184345,-101.04,6098.32
3501,0,0.0175954,0.0356832,-0.0215244,-179.626,6230.04
3501,1,0.00191704,0.0349966,-0.0273228,-1358.43,6331.83
3501,2,-0.00159248,0.0339285,-0.0194645,-464.035,6463.56
3501,3,0.00645653,0.028626,-0.0150776,104.782,6550.38
3501,4,-0.0104426,0.0357595,-0.0179768,-97.2977,6718.03
3502,0,-0.0345896,0.0365987,-0.0228214,-284.409,6855.74
3502,1,-0.0284861,0.0343099,-0.021944,-1309.78,7056.33
3502,2,-0.0203608,0.0334325,-0.0185108,-108.524,7122.19
3502,3,-0.0183772,0.0243154,-0.0148869,422.871,7194.04
3502,4,-0.0360011,0.034081,-0.0209522,29.9377,7367.68
3503,0,-0.0356196,0.0372854,-0.0235462,-441.582,7508.39
3503,1,-0.0316904,0.0341573,-0.0190067,-827.03,7589.22
3503,2,-0.042486,0.0320593,-0.0184727,-321.831,7622.15
3503,3,-0.0415705,0.0261083,-0.0150013,430.355,7682.03
3503,4,-0.0380991,0.0346532,-0.0178242,-7.48444,7786.81
3504,0,-0.0601099,0.0379339,-0.0231266,-340.542,7933.5
3504,1,-0.0503443,0.0342336,-0.0183201,-149.689,7903.56
3504,2,-0.0384806,0.031983,-0.016222,-130.978,7888.6
3504,3,-0.0582789,0.0287023,-0.0140858,385.448,7873.63
3504,4,-0.0571345,0.0360647,-0.018549,86.071,7915.54
3505,0,-0.0707911,0.0404516,-0.0228596,-482.746,8014.33
3505,1,-0.0537012,0.0343862,-0.0186634,-127.235,7960.45
3505,2,-0.0573252,0.0311437,-0.0145435,56.1333,7906.56
3505,3,-0.0566386,0.0322118,-0.0148869,464.035,7897.58
3505,4,-0.0433634,0.0344625,-0.0201893,-44.9066,7921.53
3506,0,-0.0628565,0.0391546,-0.0235081,-415.386,7921.53
3506,1,-0.050268,0.034081,-0.0186253,108.524,7909.55
3506,2,-0.0372218,0.0300375,-0.0119495,179.626,7810.76
3506,3,-0.04611,0.0346151,-0.0139713,456.551,7810.76
3506,4,-0.0465678,0.0336233,-0.0221729,-97.2977,7855.66
3507,0,-0.0358866,0.0386968,-0.0224018,-460.293,7819.74
3507,1,-0.0263117,0.0351873,-0.0174809,56.1333,7804.77
3507,2,-0.0263499,0.030686,-0.0111103,812.061,7720.94
3507,3,-0.0281809,0.0353399,-0.0150394,763.412,7792.79
3507,4,-0.027151,0.0358358,-0.0224781,-273.182,7822.73
3508,0,-0.0152491,0.0393835,-0.0223255,-392.933,7828.72
3508,1,-0.00700935,0.0343481,-0.0180531,0,7807.76
3508,2,0.00401512,0.0298467,-0.0145054,804.577,7696.99
3508,3,0.000276718,0.0366369,-0.0163746,243.244,7912.55
3508,4,-0.0109385,0.0396505,-0.0219059,-303.12,7972.42
3509,0,-0.00246986,0.038735,-0.0199223,202.08,7999.37
3509,1,0.000810776,0.0343099,-0.0179768,276.924,8038.28
3509,2,0.00103966,0.0322881,-0.0180531,374.222,8014.33
3509,3,0.00222221,0.034577,-0.0188923,273.182,8256.83
3509,4,0.00863091,0.0406042,-0.0261784,-467.777,8292.75
3510,0,0.00477806,0.0377813,-0.0204182,-101.04,8352.63
3510,1,0.0153448,0.032517,-0.0179005,164.658,8412.51
3510,2,0.021639,0.0324026,-0.0182819,101.04,8493.34
3510,3,0.0214483,0.0343862,-0.0198078,37.4222,8702.9
3510,4,0.0152303,0.0407568,-0.0296116,-366.737,8837.62
3511,0,0.0121023,0.0367895,-0.0204945,-250.729,8903.49
3511,1,0.0234701,0.0331655,-0.0161839,632.435,9002.28
3511,2,0.0145437,0.0320211,-0.0206852,-89.8132,9119.04
3511,3,0.00775352,0.0351873,-0.0249195,-104.782,9301.66
3511,4,0.00973717,0.0393072,-0.0313663,-841.999,9487.27
3512,0,0.00241295,0.035378,-0.0199604,-26.1955,9580.08
3512,1,0.00798241,0.0310674,-0.0153828,333.057,9663.9
3512,2,0.0200369,0.0311819,-0.02038,-41.1644,9792.64
3512,3,0.00924126,0.0356451,-0.0219059,-265.697,9921.37
3512,4,-0.00487312,0.0362554,-0.0293827,-1373.39,10062.1
3513,0,0.00817314,0.0362173,-0.0196552,-52.3911,10119
3513,1,0.0253774,0.0302663,-0.0153828,426.613,10169.9
3513,2,0.0206091,0.0362173,-0.0194645,-56.1333,10310.6
3513,3,0.0087072,0.0373617,-0.0217533,-336.8,10406.4
3513,4,0.00977531,0.034081,-0.026598,-913.101,10523.1
3514,0,0.0160314,0.0338903,-0.0201511,-172.142,10559
3514,1,0.00885979,0.0262991,-0.0137043,550.106,10615.9
3514,2,0.0154211,0.0330892,-0.0196171,-157.173,10759.6
3514,3,0.0127126,0.0382391,-0.0214481,-471.519,10870.4
3514,4,0.00603691,0.033547,-0.0211048,-512.684,10990.1
3515,0,0.013323,0.0332037,-0.0188541,-295.635,11014.1
3515,1,0.0282766,0.0254217,-0.0128269,449.066,11080
3515,2,0.00462547,0.0332418,-0.0192738,-3.74222,11229.6
3515,3,0.00176445,0.0376669,-0.0231266,-441.582,11424.2
3515,4,0.0103475,0.03328,-0.0202274,-130.978,11424.2
3516,0,0.0143911,0.0337759,-0.0167561,194.595,11442.2
3516,1,0.00729576,0.0248113,-0.0141239,460.293,11499.1
3516,2,0.00313774,0.0343481,-0.0189686,0,11609.9
3516,3,0.00729576,0.0427786,-0.0211048,-348.026,11735.6
3516,4,-0.0038813,0.0347677,-0.018549,-63.6177,11714.6
3517,0,-0.00346169,0.0321737,-0.0197315,-52.3911,11696.7
3517,1,0.00653282,0.0253454,-0.0136662,711.021,11714.6
3517,2,-0.00357613,0.0314489,-0.0204563,-63.6177,11729.6
3517,3,-0.0168131,0.0384298,-0.0235462,-419.128,11762.5
3517,4,-0.00208839,0.0346151,-0.0182438,-82.3288,11708.7
3518,0,-0.00559792,0.0315252,-0.0169468,71.1021,11603.9
3518,1,-0.0162028,0.0307241,-0.0143528,93.5555,11609.9
3518,2,-0.0179575,0.0335088,-0.0198078,-101.04,11576.9
3518,3,-0.0175379,0.0394216,-0.0228977,-396.675,11523
3518,4,-0.000448074,0.035111,-0.0180912,-18.7111,11415.3
3519,0,-0.00678047,0.0317541,-0.0127506,583.786,11259.6
3519,1,0.00214592,0.0340429,-0.0185108,422.871,11238.6
3519,2,0.00187889,0.034844,-0.0200367,-508.942,11199.7
3519,3,-0.0227259,0.0390783,-0.02141,-284.409,11085.9
3519,4,-0.00468239,0.0350347,-0.0195789,-11.2267,10978.2
3520,0,-0.00407204,0.0310674,-0.0102711,939.297,10774.6
3520,1,-0.017309,0.0350347,-0.0161457,243.244,10792.6
3520,2,-0.0148676,0.0362936,-0.020113,175.884,10858.4
3520,3,-0.0167368,0.0385442,-0.0215626,-445.324,10792.6
3520,4,-0.0247095,0.0343481,-0.0177479,-74.8444,10774.6
3521,0,-0.0142954,0.0313345,-0.0152683,673.599,10663.8
3521,1,-0.0110529,0.0346914,-0.017519,149.689,10855.4
3521,2,-0.00765785,0.0391546,-0.0236988,-336.8,11002.1
3521,3,-0.0151347,0.0378194,-0.020647,-303.12,11062
3521,4,-0.00712379,0.0323263,-0.0177479,-59.8755,11184.7
3522,0,0.00733391,0.0317922,-0.0167179,344.284,11280.5
3522,1,-0.00132545,0.0354543,-0.0191212,134.72,11559
3522,2,-0.00754341,0.0419775,-0.0256824,-318.089,11789.5
3522,3,0.00943199,0.0380865,-0.0205708,-258.213,11975.1
3522,4,-0.000295486,0.0324026,-0.016222,78.5866,12184.7
3523,0,-0.00155434,0.0317922,-0.0199604,-37.4222,12400.2
3523,1,0.0048925,0.0358358,-0.0188541,-59.8755,12684.6
3523,2,-0.00937447,0.0396886,-0.0305271,-624.95,13058.8
3523,3,-0.0171946,0.0368658,-0.0189304,-243.244,13196.6
3523,4,-0.00739082,0.0322881,-0.0163746,33.68,13406.1
3524,0,-0.00346169,0.0317159,-0.0182438,-123.493,13666.6
3524,1,-0.00586494,0.034844,-0.0227451,33.68,13939
3524,2,-0.0142191,0.0365987,-0.0307178,-1178.8,14247.4
3524,3,-0.00163063,0.0354162,-0.0194263,-3.74222,14453.9
3524,4,0.000162277,0.0301138,-0.0154591,527.653,14675.5
3525,0,-0.0109003,0.0337377,-0.0260258,-134.72,14968.9
3525,1,-0.0108241,0.0363699,-0.0216007,-374.222,15247.3
3525,2,-0.0120066,0.0348058,-0.026598,-1410.82,15603.6
3525,3,-0.0216196,0.0336614,-0.0191593,-93.5555,15855
3525,4,-0.00422462,0.0269476,-0.0162983,295.635,16154.4
3526,0,-0.00227913,0.033814,-0.018549,-48.6488,16621.4
3526,1,-0.0204752,0.0369039,-0.0223255,-362.995,16866.9
3526,2,-0.0140284,0.0347295,-0.0219822,-1107.7,17310
3526,3,-0.00876411,0.0337759,-0.0171757,190.853,17630.3
3526,4,0.00569359,0.0241247,-0.0140858,385.448,17977.6
3527,0,-0.00113472,0.0331655,-0.0189686,-123.493,18393.8
3527,1,-0.00842079,0.0383916,-0.0224781,-351.768,18818.9
3527,2,0.0143148,0.0340429,-0.0197697,-920.586,19208.1
3527,3,0.0140859,0.0334707,-0.0184345,-89.8132,19471.5
3527,4,-0.00231728,0.0246969,-0.0141239,329.315,19824.8
3528,0,0.00187889,0.0346151,-0.0202274,7.48444,20136.1
3528,1,-0.00605568,0.0382772,-0.0198841,-273.182,20498.4
3528,2,-0.0107096,0.036141,-0.0186634,-520.168,20719.9
3528,3,-0.000219192,0.0315252,-0.0185871,-168.4,20881.6
3528,4,-0.00933632,0.0292364,-0.013361,580.044,21079.2
3529,0,-0.0165079,0.033814,-0.0198078,-14.9689,21312.7
3529,1,-0.0160502,0.0386968,-0.0254536,-220.791,21612.1
3529,2,-0.00567421,0.034577,-0.0179386,-116.009,21707.9
3529,3,-0.00468239,0.0320593,-0.0142002,-175.884,21833.6
3529,4,-0.027151,0.0303808,-0.0135136,329.315,22022.2
3530,0,-0.0207041,0.0350729,-0.0194645,-33.68,22246.7
3530,1,-0.0306223,0.0389639,-0.0236607,-542.622,22465.3
3530,2,-0.0287913,0.0356069,-0.0183964,0,22659.9
3530,3,-0.0158213,0.0308004,-0.0100803,78.5866,22848.5
3530,4,-0.0127695,0.0339285,-0.0155735,613.724,23097
3531,0,-0.0160502,0.034844,-0.0207996,-183.369,23369.4
3531,1,-0.0143336,0.0385824,-0.0234318,-437.84,23585
3531,2,0.00744835,0.0353017,-0.0206089,33.68,23821.5
3531,3,-0.00159248,0.0307241,-0.0113392,718.506,23968.2
3531,4,-0.00479683,0.0354925,-0.0146961,355.511,24189.7
3532,0,0.0074102,0.0354543,-0.02141,-280.666,24438.2
3532,1,0.00580803,0.0385061,-0.0220966,-512.684,24513
3532,2,0.0122167,0.0352255,-0.0187397,-26.1955,24638.8
3532,3,0.0128271,0.0306097,-0.0109577,804.577,24569.9
3532,4,0.0125982,0.0348058,-0.0170231,250.729,24761.5
3533,0,-0.00681862,0.0372472,-0.0225925,-370.48,24800.4
3533,1,-0.00823006,0.040032,-0.0215626,-273.182,24755.5
3533,2,0.00313774,0.0349584,-0.0173664,0,24662.7
3533,3,0.0005056,0.0311056,-0.012598,886.906,24510
3533,4,-0.00712379,0.035378,-0.0177097,-56.1333,24477.1
3534,0,0.0035955,0.0388494,-0.0212574,-295.635,24324.4
3534,1,-0.00151619,0.0372854,-0.0210285,-329.315,24159.8
3534,2,0.00111595,0.0341573,-0.0176334,157.173,23917.3
